Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4
Data,2,record,timestamp,1453485951,s,heart_rate,121,bpm,smo2,68.5,percent,power,0,watts
Data,2,record,timestamp,1453485952,s,heart_rate,121,bpm,smo2,68.6,percent,power,0,watts
Data,2,record,timestamp,1453485953,s,heart_rate,121,bpm,smo2,68.4,percent,power,0,watts
Data,2,record,timestamp,1453485954,s,heart_rate,121,bpm,smo2,68.1,percent,power,0,watts
Data,2,record,timestamp,1453485955,s,heart_rate,121,bpm,smo2,67.4,percent,power,0,watts
Data,2,record,timestamp,1453485956,s,heart_rate,121,bpm,smo2,67.2,percent,power,0,watts
Data,2,record,timestamp,1453485957,s,heart_rate,121,bpm,smo2,67.1,percent,power,0,watts
Data,2,record,timestamp,1453485958,s,heart_rate,121,bpm,smo2,67.4,percent,power,0,watts
Data,2,record,timestamp,1453485959,s,heart_rate,121,bpm,smo2,67.4,percent,power,0,watts
Data,2,record,timestamp,1453485960,s,heart_rate,120,bpm,smo2,67.3,percent,power,0,watts
Data,2,record,timestamp,1453485961,s,heart_rate,120,bpm,smo2,67.2,percent,power,0,watts
Data,2,record,timestamp,1453485962,s,heart_rate,120,bpm,smo2,67.1,percent,power,0,watts
Data,2,record,timestamp,1453485963,s,heart_rate,119,bpm,smo2,66.9,percent,power,0,watts
Data,2,record,timestamp,1453485964,s,heart_rate,119,bpm,smo2,66.6,percent,power,0,watts
Data,2,record,timestamp,1453485965,s,heart_rate,118,bpm,smo2,66.4,percent,power,0,watts
Data,2,record,timestamp,1453485966,s,heart_rate,118,bpm,smo2,66.3,percent,power,0,watts
Data,2,record,timestamp,1453485967,s,heart_rate,117,bpm,smo2,66.2,percent,power,0,watts
Data,2,record,timestamp,1453485968,s,heart_rate,115,bpm,smo2,66.0,percent,power,0,watts
Data,2,record,timestamp,1453485969,s,heart_rate,115,bpm,smo2,65.7,percent,power,0,watts
Data,2,record,timestamp,1453485970,s,heart_rate,112,bpm,smo2,65.4,percent,power,0,watts
Data,2,record,timestamp,1453485971,s,heart_rate,111,bpm,smo2,65.3,percent,power,0,watts
Data,2,record,timestamp,1453485972,s,heart_rate,111,bpm,smo2,65.3,percent,power,0,watts
Data,2,record,timestamp,1453485973,s,heart_rate,110,bpm,smo2,65.5,percent,power,0,watts
Data,2,record,timestamp,1453485974,s,heart_rate,110,bpm,smo2,65.9,percent,power,0,watts
Data,2,record,timestamp,1453485975,s,heart_rate,109,bpm,smo2,66.4,percent,power,0,watts
Data,2,record,timestamp,1453485976,s,heart_rate,107,bpm,smo2,66.9,percent,power,0,watts
Data,2,record,timestamp,1453485977,s,heart_rate,107,bpm,smo2,67.5,percent,power,0,watts
Data,2,record,timestamp,1453485978,s,heart_rate,106,bpm,smo2,68.0,percent,power,0,watts
Data,2,record,timestamp,1453485979,s,heart_rate,102,bpm,smo2,68.5,percent,power,0,watts
Data,2,record,timestamp,1453485980,s,heart_rate,102,bpm,smo2,68.8,percent,power,0,watts
Data,2,record,timestamp,1453485981,s,heart_rate,99,bpm,smo2,69.0,percent,power,0,watts
Data,2,record,timestamp,1453485982,s,heart_rate,99,bpm,smo2,69.1,percent,power,0,watts
Data,2,record,timestamp,1453485983,s,heart_rate,97,bpm,smo2,69.2,percent,power,0,watts
Data,2,record,timestamp,1453485984,s,heart_rate,97,bpm,smo2,69.1,percent,power,0,watts
Data,2,record,timestamp,1453485985,s,heart_rate,97,bpm,smo2,69.0,percent,power,0,watts
Data,2,record,timestamp,1453485986,s,heart_rate,97,bpm,smo2,69.0,percent,power,0,watts
Data,2,record,timestamp,1453485987,s,heart_rate,97,bpm,smo2,69.3,percent,power,0,watts
Data,2,record,timestamp,1453485988,s,heart_rate,97,bpm,smo2,69.6,percent,power,0,watts
Data,2,record,timestamp,1453485989,s,heart_rate,83,bpm,smo2,69.8,percent,power,0,watts
Data,2,record,timestamp,1453485990,s,heart_rate,83,bpm,smo2,69.9,percent,power,0,watts
Data,2,record,timestamp,1453485991,s,heart_rate,82,bpm,smo2,70.0,percent,power,0,watts
Data,2,record,timestamp,1453485992,s,heart_rate,82,bpm,smo2,70.1,percent,power,0,watts
Data,2,record,timestamp,1453485993,s,heart_rate,82,bpm,smo2,69.8,percent,power,0,watts
Data,2,record,timestamp,1453485994,s,heart_rate,82,bpm,smo2,69.6,percent,power,0,watts
Data,2,record,timestamp,1453485995,s,heart_rate,85,bpm,smo2,69.2,percent,power,0,watts
Data,2,record,timestamp,1453485996,s,heart_rate,85,bpm,smo2,69.1,percent,power,0,watts
Data,2,record,timestamp,1453485997,s,heart_rate,86,bpm,smo2,69.0,percent,power,0,watts
Data,2,record,timestamp,1453485998,s,heart_rate,86,bpm,smo2,68.7,percent,power,0,watts
Data,2,record,timestamp,1453485999,s,heart_rate,87,bpm,smo2,68.5,percent,power,0,watts
Data,2,record,timestamp,1453486000,s,heart_rate,88,bpm,smo2,68.5,percent,power,0,watts
Data,2,record,timestamp,1453486001,s,heart_rate,88,bpm,smo2,68.3,percent,power,0,watts
Data,2,record,timestamp,1453486002,s,heart_rate,90,bpm,smo2,67.8,percent,power,0,watts
Data,2,record,timestamp,1453486003,s,heart_rate,91,bpm,smo2,67.5,percent,power,0,watts
Data,2,record,timestamp,1453486004,s,heart_rate,91,bpm,smo2,67.6,percent,power,0,watts
Data,2,record,timestamp,1453486005,s,heart_rate,91,bpm,smo2,67.7,percent,power,0,watts
Data,2,record,timestamp,1453486006,s,heart_rate,91,bpm,smo2,67.8,percent,power,0,watts
Data,2,record,timestamp,1453486007,s,heart_rate,91,bpm,smo2,67.7,percent,power,0,watts
Data,2,record,timestamp,1453486008,s,heart_rate,92,bpm,smo2,67.9,percent,power,0,watts
Data,2,record,timestamp,1453486009,s,heart_rate,92,bpm,smo2,67.9,percent,power,0,watts
Data,2,record,timestamp,1453486010,s,heart_rate,94,bpm,smo2,68.3,percent,power,0,watts
Data,2,record,timestamp,1453486011,s,heart_rate,96,bpm,smo2,68.5,percent,power,0,watts
Data,2,record,timestamp,1453486012,s,heart_rate,96,bpm,smo2,68.7,percent,power,0,watts
Data,2,record,timestamp,1453486013,s,heart_rate,98,bpm,smo2,68.8,percent,power,0,watts
Data,2,record,timestamp,1453486014,s,heart_rate,98,bpm,smo2,68.9,percent,power,0,watts
Data,2,record,timestamp,1453486015,s,heart_rate,101,bpm,smo2,68.9,percent,power,0,watts
Data,2,record,timestamp,1453486016,s,heart_rate,104,bpm,smo2,68.8,percent,power,0,watts
Data,2,record,timestamp,1453486017,s,heart_rate,104,bpm,smo2,68.6,percent,power,0,watts
Data,2,record,timestamp,1453486018,s,heart_rate,107,bpm,smo2,68.5,percent,power,0,watts
Data,2,record,timestamp,1453486019,s,heart_rate,109,bpm,smo2,68.4,percent,power,0,watts
Data,2,record,timestamp,1453486020,s,heart_rate,109,bpm,smo2,68.4,percent,power,0,watts
Data,2,record,timestamp,1453486021,s,heart_rate,110,bpm,smo2,68.4,percent,power,0,watts
Data,2,record,timestamp,1453486022,s,heart_rate,110,bpm,smo2,68.3,percent,power,0,watts
Data,2,record,timestamp,1453486023,s,heart_rate,111,bpm,smo2,68.1,percent,power,0,watts
Data,2,record,timestamp,1453486024,s,heart_rate,111,bpm,smo2,67.9,percent,power,0,watts
Data,2,record,timestamp,1453486025,s,heart_rate,111,bpm,smo2,67.7,percent,power,0,watts
Data,2,record,timestamp,1453486026,s,heart_rate,111,bpm,smo2,67.6,percent,power,0,watts
Data,2,record,timestamp,1453486027,s,heart_rate,112,bpm,smo2,67.5,percent,power,0,watts
Data,2,record,timestamp,1453486028,s,heart_rate,112,bpm,smo2,67.3,percent,power,0,watts
Data,2,record,timestamp,1453486029,s,heart_rate,114,bpm,smo2,67.1,percent,power,0,watts
Data,2,record,timestamp,1453486030,s,heart_rate,114,bpm,smo2,67.0,percent,power,0,watts
Data,2,record,timestamp,1453486031,s,heart_rate,115,bpm,smo2,67.0,percent,power,0,watts
Data,2,record,timestamp,1453486032,s,heart_rate,115,bpm,smo2,67.2,percent,power,0,watts
Data,2,record,timestamp,1453486033,s,heart_rate,115,bpm,smo2,67.3,percent,power,0,watts
Data,2,record,timestamp,1453486034,s,heart_rate,115,bpm,smo2,67.5,percent,power,0,watts
Data,2,record,timestamp,1453486035,s,heart_rate,115,bpm,smo2,67.7,percent,power,0,watts
Data,2,record,timestamp,1453486036,s,heart_rate,115,bpm,smo2,67.9,percent,power,0,watts
Data,2,record,timestamp,1453486037,s,heart_rate,114,bpm,smo2,68.0,percent,power,0,watts
Data,2,record,timestamp,1453486038,s,heart_rate,114,bpm,smo2,68.0,percent,power,0,watts
Data,2,record,timestamp,1453486039,s,heart_rate,112,bpm,smo2,68.1,percent,power,0,watts
Data,2,record,timestamp,1453486040,s,heart_rate,111,bpm,smo2,68.2,percent,power,0,watts
Data,2,record,timestamp,1453486041,s,heart_rate,111,bpm,smo2,68.3,percent,power,0,watts
Data,2,record,timestamp,1453486042,s,heart_rate,108,bpm,smo2,68.6,percent,power,0,watts
Data,2,record,timestamp,1453486043,s,heart_rate,106,bpm,smo2,68.9,percent,power,0,watts
Data,2,record,timestamp,1453486044,s,heart_rate,106,bpm,smo2,69.3,percent,power,0,watts
Data,2,record,timestamp,1453486045,s,heart_rate,103,bpm,smo2,68.9,percent,power,0,watts
Data,2,record,timestamp,1453486046,s,heart_rate,103,bpm,smo2,69.2,percent,power,0,watts
Data,2,record,timestamp,1453486047,s,heart_rate,102,bpm,smo2,69.6,percent,power,0,watts
Data,2,record,timestamp,1453486048,s,heart_rate,102,bpm,smo2,70.6,percent,power,0,watts
Data,2,record,timestamp,1453486049,s,heart_rate,102,bpm,smo2,71.1,percent,power,0,watts
Data,2,record,timestamp,1453486050,s,heart_rate,102,bpm,smo2,71.8,percent,power,0,watts
Data,2,record,timestamp,1453486051,s,heart_rate,101,bpm,smo2,72.1,percent,power,0,watts
Data,2,record,timestamp,1453486052,s,heart_rate,101,bpm,smo2,72.4,percent,power,0,watts
Data,2,record,timestamp,1453486053,s,heart_rate,100,bpm,smo2,72.2,percent,power,0,watts
Data,2,record,timestamp,1453486054,s,heart_rate,100,bpm,smo2,72.4,percent,power,0,watts
Data,2,record,timestamp,1453486055,s,heart_rate,99,bpm,smo2,72.4,percent,power,0,watts
Data,2,record,timestamp,1453486056,s,heart_rate,97,bpm,smo2,72.4,percent,power,0,watts
Data,2,record,timestamp,1453486057,s,heart_rate,97,bpm,smo2,72.2,percent,power,0,watts
Data,2,record,timestamp,1453486058,s,heart_rate,94,bpm,smo2,72.0,percent,power,0,watts
Data,2,record,timestamp,1453486059,s,heart_rate,92,bpm,smo2,71.9,percent,power,0,watts
Data,2,record,timestamp,1453486060,s,heart_rate,92,bpm,smo2,71.6,percent,power,0,watts
Data,2,record,timestamp,1453486061,s,heart_rate,89,bpm,smo2,71.2,percent,power,0,watts
Data,2,record,timestamp,1453486062,s,heart_rate,89,bpm,smo2,71.1,percent,power,0,watts
Data,2,record,timestamp,1453486063,s,heart_rate,89,bpm,smo2,71.1,percent,power,0,watts
Data,2,record,timestamp,1453486064,s,heart_rate,91,bpm,smo2,71.1,percent,power,0,watts
Data,2,record,timestamp,1453486065,s,heart_rate,91,bpm,smo2,71.1,percent,power,0,watts
Data,2,record,timestamp,1453486066,s,heart_rate,92,bpm,smo2,70.8,percent,power,0,watts
Data,2,record,timestamp,1453486067,s,heart_rate,94,bpm,smo2,70.5,percent,power,0,watts
Data,2,record,timestamp,1453486068,s,heart_rate,94,bpm,smo2,69.9,percent,power,0,watts
