,molecule_chembl_id,IC50,units,smiles,pIC50
0,CHEMBL2347725,0.015,nM,COc1ccccc1-c1ccc2nc(NC(=O)NCCN3CCN(C)CC3)sc2c1,10.823908740944319
1,CHEMBL2347722,0.021,nM,COc1ccccc1-c1ccc2nc(NC(=O)NCCN3CCOCC3)sc2c1,10.67778070526608
2,CHEMBL2347711,0.064,nM,CCNC(=O)Nc1nc2ccc(-c3ccccc3OCC)cc2s1,10.193820026016112
3,CHEMBL2347723,0.064,nM,COc1ccccc1-c1ccc2nc(NC(=O)NCCO)sc2c1,10.193820026016112
4,CHEMBL2347719,0.11,nM,CCNC(=O)Nc1nc2ccc(-c3ccc(N)cc3OC)cc2s1,9.958607314841775
5,CHEMBL2347710,0.11,nM,CCNC(=O)Nc1nc2ccc(-c3ccccc3OC)cc2s1,9.958607314841775
6,CHEMBL2347729,0.12,nM,CCOc1ccccc1-c1ccc2nc(NC(=O)NCCN3CCNCC3)sc2c1,9.920818753952375
7,CHEMBL2347728,0.13,nM,CCOc1ccccc1-c1ccc2nc(NC(=O)NCCCO)sc2c1,9.886056647693163
8,CHEMBL2347724,0.16,nM,COc1ccccc1-c1ccc2nc(NC(=O)NCCCO)sc2c1,9.795880017344075
9,CHEMBL2316583,0.17,nM,CN1CCN(Cc2ccc(NC(=O)c3cccc(C#Cc4cnc5[nH]ncc5c4)c3)cc2C(F)(F)F)CC1,9.769551078621726
10,CHEMBL2347727,0.18,nM,CCOc1ccccc1-c1ccc2nc(NC(=O)NCCO)sc2c1,9.744727494896694
11,CHEMBL3967070,0.2,nM,CC1(O)CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2ncc[nH]2)C1,9.698970004336019
12,CHEMBL3939040,0.2,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@H](CO)C2)c(-c2cncnc2)c1,9.698970004336019
13,CHEMBL4112072,0.2,nM,Cc1ccncc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1CC[C@@H](O)C1,9.698970004336019
14,CHEMBL4109082,0.2,nM,N[C@]1(C(F)(F)F)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)C1,9.698970004336019
15,CHEMBL4107478,0.2,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccccn2)c1,9.698970004336019
16,CHEMBL2347726,0.23,nM,CCOc1ccccc1-c1ccc2nc(NC(=O)NCCN3CCOCC3)sc2c1,9.638272163982407
17,CHEMBL4632471,0.3,nM,Cc1ccc(C(=O)Nc2ccc(CN3CCN(CCO)CC3)c(C3CC3)c2)cc1C#Cc1cnc2cccnn12,9.522878745280337
18,CHEMBL4111085,0.3,nM,COc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC[C@@H](O)C2)cc1C#N,9.522878745280337
19,CHEMBL3922791,0.3,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@H](CO)C2)c(-c2cnc(Cl)c(F)c2)c1,9.522878745280337
20,CHEMBL3901163,0.3,nM,NC[C@@H]1CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)C1,9.522878745280337
21,CHEMBL2324924,0.3,nM,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cncc2nccn12,9.522878745280337
22,CHEMBL4108934,0.3,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cccnc2F)c1,9.522878745280337
23,CHEMBL2347716,0.31,nM,CCNC(=O)Nc1nc2ccc(-c3ccccc3)cc2s1,9.508638306165727
24,CHEMBL2316582,0.35,nM,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ncc2c1,9.455931955649724
25,CHEMBL4642144,0.39,nM,Cc1ccc(C(=O)Nc2ccc(CN3CCN(CCO)CC3)c(Cl)c2)cc1C#Cc1cnc2cccnn12,9.4089353929735
26,CHEMBL4107740,0.4,nM,N#Cc1ccncc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1CC[C@@H](O)C1,9.397940008672037
27,CHEMBL1088240,0.4,nM,COc1cc(Nc2c(C#N)cnc3cc(/C=C/CCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,9.397940008672037
28,CHEMBL3891752,0.4,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2C[C@H](O)[C@@H](O)C2)c(-c2cccnc2)c1,9.397940008672037
29,CHEMBL4114966,0.4,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ncc[nH]2)c1,9.397940008672037
30,CHEMBL2324926,0.4,nM,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cnc5cccnn45)n(C)n3)cc2C(F)(F)F)CC1,9.397940008672037
31,CHEMBL4107083,0.4,nM,C[C@@]1(O)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)C1,9.397940008672037
32,CHEMBL3929270,0.4,nM,NCC1(O)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C1,9.397940008672037
33,CHEMBL219557,0.4,nM,COc1cc(Nc2c(C#N)cnc3cc(-c4coc(CN5CCN(C)CC5)c4)c(OC)cc23)c(Cl)cc1Cl,9.397940008672037
34,CHEMBL4161036,0.4,nM,Cc1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1cnc2cnccn12,9.397940008672037
35,CHEMBL3986132,0.4,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(N2CCOC2=O)c(-c2cncnc2)c1,9.397940008672037
36,CHEMBL3899379,0.4,nM,NC[C@H]1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C[C@H]1O,9.397940008672037
37,CHEMBL4115148,0.4,nM,O=C(Nc1ccc(OC(F)(F)F)c(F)c1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,9.397940008672037
38,CHEMBL4113707,0.4,nM,C[C@@]1(O)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C1,9.397940008672037
39,CHEMBL4113492,0.4,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cnc(Cl)c(F)c2)c1,9.397940008672037
40,CHEMBL2324925,0.4,nM,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cnc5cnccn45)n(C)n3)cc2C(F)(F)F)CC1,9.397940008672037
41,CHEMBL278495,0.43,nM,COc1cc(Nc2c(C#N)cnc3cc(-c4coc(CN5CCN(c6ccccc6)CC5)c4)c(OC)cc23)c(Cl)cc1Cl,9.366531544420413
42,CHEMBL219260,0.43,nM,COc1cc(Nc2c(C#N)cnc3cc(-c4coc(CN5CCN(C)CC5)c4)ccc23)c(Cl)cc1Cl,9.366531544420413
43,CHEMBL219964,0.43,nM,COc1cc(Nc2c(C#N)cnc3cc(-c4coc(CN(C)C)c4)c(OC)cc23)c(Cl)cc1Cl,9.366531544420413
44,CHEMBL3911557,0.5,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC(CO)C2)c(-c2ccn[nH]2)c1,9.301029995663981
45,CHEMBL4208229,0.5,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc[nH]n2)c1,9.301029995663981
46,CHEMBL3950047,0.5,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC(O)C2)c(-c2ccn[nH]2)c1,9.301029995663981
47,CHEMBL4107521,0.5,nM,O=C(Nc1ccc(C(F)(F)C(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncc(F)c2)c1,9.301029995663981
48,CHEMBL518166,0.5,nM,Cc1cccc(C)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(Oc3cccnc3)nc21,9.301029995663981
49,CHEMBL4108718,0.5,nM,N#Cc1ncc(F)cc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1CC[C@@H](O)C1,9.301029995663981
50,CHEMBL3900366,0.5,nM,N#Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)ccc2N2C[C@H](O)[C@@H](O)C2)[nH]1,9.301029995663981
51,CHEMBL3901435,0.5,nM,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2C[C@H](O)[C@H](O)C2)c1,9.301029995663981
52,CHEMBL4112697,0.5,nM,Nc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC[C@@H](O)C2)cc1F,9.301029995663981
53,CHEMBL4110570,0.5,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,9.301029995663981
54,CHEMBL3907285,0.5,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCCC2)c(-c2ccc(CO)nc2)c1,9.301029995663981
55,CHEMBL3908797,0.5,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@H](CO)C2)c(-c2cncc(F)c2)c1,9.301029995663981
56,CHEMBL2347721,0.51,nM,CCNC(=O)Nc1nc2ccc(-c3ccncc3OC)cc2s1,9.292429823902063
57,CHEMBL2316869,0.54,nM,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]nc(C)c2c1,9.267606240177031
58,CHEMBL4113536,0.6,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](CO)C2)c(-c2cncnc2)c1,9.221848749616356
59,CHEMBL3902058,0.6,nM,Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC[C@H](CO)C2)cn1,9.221848749616356
60,CHEMBL3910619,0.6,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCC[C@H](O)C2)c(-c2cncnc2)c1,9.221848749616356
61,CHEMBL4107812,0.6,nM,Cc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC[C@@H](O)C2)cc1F,9.221848749616356
62,CHEMBL4111355,0.6,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cccnc2)c1,9.221848749616356
63,CHEMBL4109872,0.6,nM,NC[C@H]1CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)C1,9.221848749616356
64,CHEMBL3909587,0.6,nM,NCC1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncc(F)c2)CC1O,9.221848749616356
65,CHEMBL3736320,0.6,nM,CC(C)n1nc(C#Cc2cccc(NC(=O)c3cccc(C(F)(F)F)c3)c2)c2c(N)ncnc21,9.221848749616356
66,CHEMBL4107401,0.6,nM,O=C(Nc1ccc(C(F)(F)C(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,9.221848749616356
67,CHEMBL3986873,0.6,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2Cc3cn[nH]c3C2)c(-c2cncnc2)c1,9.221848749616356
68,CHEMBL4637502,0.65,nM,COCCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(C#Cc4cnc5cccnn45)c3)cc2C2CC2)CC1,9.187086643357144
69,CHEMBL3976713,0.7,nM,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC[C@H](CO)C2)c1,9.154901959985743
70,CHEMBL3942251,0.7,nM,CC1(O)CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2[nH]ncc2F)C1,9.154901959985743
71,CHEMBL3945273,0.7,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1ccc(N2C[C@H](O)[C@@H](O)C2)c(-c2ccn[nH]2)c1,9.154901959985743
72,CHEMBL3941486,0.7,nM,CN(C)[C@H]1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2cncnc2)C[C@@H]1O,9.154901959985743
73,CHEMBL4111156,0.7,nM,N#Cc1ccc(F)c(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC[C@@H](O)C2)c1,9.154901959985743
74,CHEMBL4111319,0.7,nM,N#Cc1cc(F)cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2C2CC[C@@H](O)N2)c1,9.154901959985743
75,CHEMBL4213152,0.7,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2[nH]ncc2F)c1,9.154901959985743
76,CHEMBL2347731,0.77,nM,CCc1ccccc1-c1ccc2nc(NC(=O)NCCN(C)C)sc2c1,9.113509274827518
77,CHEMBL2316586,0.77,nM,CN1CCN(Cc2ccc(NC(=O)c3ccc(Cl)c(C#Cc4cnc5[nH]ncc5c4)c3)cc2C(F)(F)F)CC1,9.113509274827518
78,CHEMBL4114004,0.8,nM,Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC[C@@H](O)C2)cn1,9.096910013008056
79,CHEMBL4112160,0.8,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccc(CO)nc2)c1,9.096910013008056
80,CHEMBL3923154,0.8,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCCC2)c(-c2ccn[nH]2)c1,9.096910013008056
81,CHEMBL3893997,0.8,nM,Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC[C@H](O)C2)cn1,9.096910013008056
82,CHEMBL3925769,0.8,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC(CO)C2)c(-c2[nH]ncc2F)c1,9.096910013008056
83,CHEMBL3926537,0.8,nM,CC1(O)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C1,9.096910013008056
84,CHEMBL3216659,0.87,nM,Cl.Cl.O=C1Nc2cc(Br)ccc2/C1=C1/Nc2ccccc2/C1=N\OCCN1CCNCC1,9.060480747381382
85,CHEMBL2347730,0.89,nM,CCc1ccccc1-c1ccc2nc(NC(=O)NCCN3CCOCC3)sc2c1,9.050609993355087
86,CHEMBL3915545,0.9,nM,N[C@H]1[C@@H]2CN(c3ncc(C(=O)Nc4ccc(OC(F)(F)F)cc4)cc3-c3cncnc3)C[C@H]12,9.045757490560675
87,CHEMBL2324923,0.9,nM,CN1CCN(Cc2ccc(NC(=O)Nc3cc(C#Cc4cncc5nccn45)n(C)n3)cc2C(F)(F)F)CC1,9.045757490560675
88,CHEMBL3959733,0.9,nM,CCN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1ccn[nH]1,9.045757490560675
89,CHEMBL4112901,0.9,nM,Cn1c(C#N)ccc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1CC[C@@H](O)C1,9.045757490560675
90,CHEMBL4110855,0.9,nM,Cc1ncncc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1C[C@@H](O)[C@H](O)C1,9.045757490560675
91,CHEMBL3980913,0.9,nM,Nc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CCCC2)cn1,9.045757490560675
92,CHEMBL566515,0.92,nM,COc1ccccc1-n1c(-c2cc(O)ccc2C)cn2c3c(=O)[nH]c(=O)n(C)c3nc12,9.036212172654444
93,CHEMBL2178268,0.94,nM,Cc1ccc(C(=O)Nc2ccc(CN3CCCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3[nH]ncc3c2)nn1,9.0268721464003
94,CHEMBL2178277,0.98,nM,CN1CCN(Cc2ccc(NC(=O)c3ccc(Cl)c(-n4cc(-c5cnc6[nH]ncc6c5)nn4)c3)cc2C(F)(F)F)CC1,9.008773924307505
95,CHEMBL3942231,1.0,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2C[C@H](O)[C@H](O)C2)c(-c2cncnc2)c1,9.0
96,CHEMBL3898258,1.0,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2C[C@H](O)[C@@H](O)C2)c(-c2cncnc2)c1,9.0
97,CHEMBL3921587,1.0,nM,C[C@]1(O)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2ccn[nH]2)C1,9.0
98,CHEMBL3921088,1.0,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCNC3(CC3)C2)c(-c2ccn[nH]2)c1,9.0
99,CHEMBL3944135,1.0,nM,NC[C@@H]1CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2cncnc2)C1,9.0
100,CHEMBL3922003,1.0,nM,CO[C@H]1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C[C@@H]1N,9.0
101,CHEMBL3909590,1.0,nM,CN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cc1-c1cncc(F)c1,9.0
102,CHEMBL3915875,1.0,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2C[C@H](O)[C@H](O)C2)c(-c2cncc(F)c2)c1,9.0
103,CHEMBL3905480,1.0,nM,NC1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)C1,9.0
104,CHEMBL4113112,1.0,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2C[C@H](O)[C@@H](CO)C2)c(-c2cncnc2)c1,9.0
105,CHEMBL3960726,1.0,nM,CN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncc(F)c1,9.0
106,CHEMBL3935476,1.0,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCN(CC(F)(F)F)CC2)c(-c2ccn[nH]2)c1,9.0
107,CHEMBL3964879,1.0,nM,Cc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)ccc2N2C[C@H](O)[C@@H](O)C2)cn1,9.0
108,CHEMBL3977220,1.0,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2Cc3cn[nH]c3C2)c(-c2cncnc2)c1,9.0
109,CHEMBL3973518,1.0,nM,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)c(F)c3)cnc2N2CC[C@H](CO)C2)c1,9.0
110,CHEMBL3916724,1.0,nM,NC12CC1CN(c1ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc1-c1ccn[nH]1)C2,9.0
111,CHEMBL3904200,1.0,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1ccc(N2C[C@H](O)[C@@H](O)C2)c(-c2cncnc2)c1,9.0
112,CHEMBL4855726,1.0,nM,Cc1nc(Nc2ncc(C(=O)Nc3c(Cl)ccnc3C)s2)cc(NN2CCN(CCO)CC2)n1,9.0
113,CHEMBL3894547,1.0,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCNC3(CC3)C2)c(-c2cncnc2)c1,9.0
114,CHEMBL3910722,1.0,nM,N[C@H]1[C@@H]2CN(c3ncc(C(=O)Nc4ccc(OC(F)(F)Cl)cc4)cc3-c3ccn[nH]3)C[C@H]12,9.0
115,CHEMBL3981919,1.0,nM,CC(C)(C#N)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1,9.0
116,CHEMBL3906709,1.0,nM,N[C@H]1CN(c2ccc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2cncc(F)c2)C[C@@H]1O,9.0
117,CHEMBL4108852,1.0,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc(F)cnc2Cl)c1,9.0
118,CHEMBL3949052,1.0,nM,Cc1ccc(F)cc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1C[C@H](O)[C@@H](O)C1,9.0
119,CHEMBL3984547,1.0,nM,CCN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cc1-c1ccn[nH]1,9.0
120,CHEMBL3965179,1.0,nM,Cc1cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC(O)C2)[nH]n1,9.0
121,CHEMBL3939643,1.0,nM,N#Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2C[C@H](O)[C@@H](O)C2)[nH]1,9.0
122,CHEMBL3903802,1.0,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC(O)C2)c(-c2[nH]ncc2F)c1,9.0
123,CHEMBL4108652,1.0,nM,O=C(Nc1ccc(C(F)(F)C(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,9.0
124,CHEMBL3980432,1.0,nM,CO[C@H]1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2cncc(F)c2)C[C@@H]1N,9.0
125,CHEMBL3900626,1.0,nM,C[C@]1(O)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C1,9.0
126,CHEMBL2316580,1.06,nM,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2c(cnn2C)c1,8.97469413473523
127,CHEMBL3735207,1.1,nM,CC(C)n1nc(C#Cc2cccc(C(=O)Nc3cccc(C(F)(F)F)c3)c2)c2c(N)ncnc21,8.958607314841775
128,CHEMBL3900732,1.1,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@H](O)C2)c(-c2cncnc2)c1,8.958607314841775
129,CHEMBL4217559,1.1,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccn[nH]2)c1,8.958607314841775
130,CHEMBL4113119,1.1,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCC[C@@H](O)C2)c(-c2cncnc2)c1,8.958607314841775
131,CHEMBL4115304,1.1,nM,CN(C)C(=O)c1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC[C@@H](O)C2)[nH]1,8.958607314841775
132,CHEMBL4108721,1.1,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncc(F)c2)c1,8.958607314841775
133,CHEMBL288441,1.1,nM,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,8.958607314841775
134,CHEMBL3897019,1.1,nM,Cc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC[C@H](CO)C2)s1,8.958607314841775
135,CHEMBL4106560,1.1,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(N2C[C@H](O)[C@@H](CO)C2)c(-c2cncs2)c1,8.958607314841775
136,CHEMBL2177645,1.12,nM,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3[nH]ncc3c2)nn1,8.950781977329818
137,CHEMBL2316870,1.15,nM,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]nc(C3CC3)c2c1,8.939302159646388
138,CHEMBL4115154,1.2,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,8.920818753952375
139,CHEMBL2151321,1.2,nM,CC(C)Oc1cc(-n2cnc3ccc(N[C@@H](C)c4ccc(F)cn4)nc32)n[nH]1,8.920818753952375
140,CHEMBL3922356,1.2,nM,Cc1cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC(CO)C2)[nH]n1,8.920818753952375
141,CHEMBL1241676,1.2,nM,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2C1CCCC1,8.920818753952375
142,CHEMBL3923412,1.2,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(OC2CCOCC2)c(-c2cncnc2)c1,8.920818753952375
143,CHEMBL1688860,1.2,nM,CN(C)Cc1cc(C(=O)N[C@@H]2CCc3ccc(Oc4ccnc5c4CCC(=O)N5)cc3C2)cc(C(F)(F)F)c1,8.920818753952375
144,CHEMBL2347720,1.2,nM,CCNC(=O)Nc1nc2ccc(-c3ccc(OC)cc3OC)cc2s1,8.920818753952375
145,CHEMBL3910054,1.2,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCC[C@H](O)C2)c(-c2cccnc2)c1,8.920818753952375
146,CHEMBL3917328,1.2,nM,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(N2C[C@H](O)[C@@H](O)C2)c(-c2cncnc2)c1,8.920818753952375
147,CHEMBL4108925,1.2,nM,CC(F)(F)Oc1ccc(NC(=O)c2cnc(N3CC[C@@H](O)C3)c(-c3cncnc3)c2)cc1,8.920818753952375
148,CHEMBL2177642,1.22,nM,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3[nH]ccc3c2)nn1,8.913640169325252
149,CHEMBL2316584,1.28,nM,CCc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ncc2c1,8.892790030352131
150,CHEMBL3923720,1.3,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCC3(CNC3)C2)c(-c2ccn[nH]2)c1,8.886056647693163
151,CHEMBL4568087,1.3,nM,Cn1cc(-c2cnc3c(-c4csc(C(=O)N[C@@H]5CCCC[C@@H]5N)c4)cnn3c2)cn1,8.886056647693163
152,CHEMBL4107045,1.3,nM,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1ccc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,8.886056647693163
153,CHEMBL3938427,1.3,nM,NCC1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2cncc(F)c2)CC1O,8.886056647693163
154,CHEMBL585666,1.4,nM,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(OC4OC(CO)C(O)C(O)C4O)cc3)nc21,8.853871964321762
155,CHEMBL3347388,1.4,nM,COC(=O)c1cc2cc(NCc3c(C)cccc3Cl)cnc2[nH]1,8.853871964321762
156,CHEMBL3953095,1.4,nM,Cc1ncncc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)ccc1N1C[C@H](O)[C@@H](O)C1,8.853871964321762
